Nome,Classe,Bolsa / Fonte,Tipo de Ativo,"Ativo /
Cancelado",Código,"Setor NAICS
ult disponiv","Setor Agro
Bovespa","AtvCir
 < Dez 2020
 Em moeda orig
 em milhares
 consolid:sim*","AtvCir
 < Dez 2021
 Em moeda orig
 em milhares
 consolid:sim*","AtvCir
 < Dez 2022
 Em moeda orig
 em milhares
 consolid:sim*","AtvCir
 < Dez 2023
 Em moeda orig
 em milhares
 consolid:sim*","AtvCir
 < Dez 2024
 Em moeda orig
 em milhares
 consolid:sim*","AtvNaoCir
 < Dez 2020
 Em moeda orig
 em milhares
 consolid:sim*","AtvNaoCir
 < Dez 2021
 Em moeda orig
 em milhares
 consolid:sim*","AtvNaoCir
 < Dez 2022
 Em moeda orig
 em milhares
 consolid:sim*","AtvNaoCir
 < Dez 2023
 Em moeda orig
 em milhares
 consolid:sim*","AtvNaoCir
 < Dez 2024
 Em moeda orig
 em milhares
 consolid:sim*","PasCir
 < Dez 2020
 Em moeda orig
 em milhares
 consolid:sim*","PasCir
 < Set 2021
 Em moeda orig
 em milhares
 consolid:sim*","PasCir
 < Dez 2022
 Em moeda orig
 em milhares
 consolid:sim*","PasCir
 < Dez 2023
 Em moeda orig
 em milhares
 consolid:sim*","PasCir
 < Dez 2024
 Em moeda orig
 em milhares
 consolid:sim*","PasNoCir
 < Dez 2020
 Em moeda orig
 em milhares
 consolid:sim*","PasNoCir
 < Dez 2021
 Em moeda orig
 em milhares
 consolid:sim*","PasNoCir
 < Dez 2022
 Em moeda orig
 em milhares
 consolid:sim*","PasNoCir
 < Dez 2023
 Em moeda orig
 em milhares
 consolid:sim*","PasNoCir
 < Dez 2024
 Em moeda orig
 em milhares
 consolid:sim*","Patrim Liq
 < Dez 2020
 Em moeda orig
 em milhares
 consolid:sim*","Patrim Liq
 < Dez 2021
 Em moeda orig
 em milhares
 consolid:sim*","Patrim Liq
 < Dez 2022
 Em moeda orig
 em milhares
 consolid:sim*","Patrim Liq
 < Dez 2023
 Em moeda orig
 em milhares
 consolid:sim*","Patrim Liq
 < Dez 2024
 Em moeda orig
 em milhares
 consolid:sim*","LPA
 < Dez 2020
 Em moeda orig
 de 12 meses
 consolid:sim*
 ajust p/ prov","LPA
 < Dez 2021
 Em moeda orig
 de 12 meses
 consolid:sim*
 ajust p/ prov","LPA
 < Dez 2022
 Em moeda orig
 de 12 meses
 consolid:sim*
 ajust p/ prov","LPA
 < Dez 2023
 Em moeda orig
 de 12 meses
 consolid:sim*
 ajust p/ prov","LPA
 < Dez 2024
 Em moeda orig
 de 12 meses
 consolid:sim*
 ajust p/ prov","Receita
 < Dez 2020
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Receita
 < Dez 2021
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Receita
 < Dez 2022
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Receita
 < Dez 2023
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Receita
 < Dez 2024
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Lucro Liquido
 < Dez 2020
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Lucro Liquido
 < Dez 2021
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Lucro Liquido
 < Dez 2022
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Lucro Liquido
 < Dez 2023
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Lucro Liquido
 < Dez 2024
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","DivBr/Ativo
 < Dez 2020
 consolid:sim*","DivBr/Ativo
 < Dez 2021
 consolid:sim*","DivBr/Ativo
 < Dez 2022
 consolid:sim*","DivBr/Ativo
 < Dez 2023
 consolid:sim*","DivBr/Ativo
 < Dez 2024
 consolid:sim*","LiqCor
 < Dez 2020
 consolid:sim*","LiqCor
 < Dez 2021
 consolid:sim*","LiqCor
 < Dez 2022
 consolid:sim*","LiqCor
 < Dez 2023
 consolid:sim*","LiqCor
 < Dez 2024
 consolid:sim*","LiqGer
 < Dez 2020
 consolid:sim*","LiqGer
 < Dez 2021
 consolid:sim*","LiqGer
 < Dez 2022
 consolid:sim*","LiqGer
 < Dez 2023
 consolid:sim*","LiqGer
 < Dez 2024
 consolid:sim*","RentAt
 < Dez 2020
 de 12 meses
 consolid:sim*","RentAt
 < Dez 2021
 de 12 meses
 consolid:sim*","RentAt
 < Dez 2022
 de 12 meses
 consolid:sim*","RentAt
 < Dez 2023
 de 12 meses
 consolid:sim*","RentAt
 < Dez 2024
 de 12 meses
 consolid:sim*","RenPat(med)
 < Dez 2020
 Em moeda orig
 de 12 meses
 consolid:sim*","RenPat(med)
 < Dez 2021
 Em moeda orig
 de 12 meses
 consolid:sim*","RenPat(med)
 < Dez 2022
 Em moeda orig
 de 12 meses
 consolid:sim*","RenPat(med)
 < Dez 2023
 Em moeda orig
 de 12 meses
 consolid:sim*","RenPat(med)
 < Dez 2024
 Em moeda orig
 de 12 meses
 consolid:sim*","Mrg EBIT
 < Dez 2020
 de 12 meses
 consolid:sim*","Mrg EBIT
 < Dez 2021
 de 12 meses
 consolid:sim*","Mrg EBIT
 < Dez 2022
 de 12 meses
 consolid:sim*","Mrg EBIT
 < Dez 2023
 de 12 meses
 consolid:sim*","Mrg EBIT
 < Dez 2024
 de 12 meses
 consolid:sim*","Margem Liquida
 < Dez 2020
 de 12 meses
 consolid:sim*","Margem Liquida
 < Dez 2021
 de 12 meses
 consolid:sim*","Margem Liquida
 < Dez 2022
 de 12 meses
 consolid:sim*","Margem Liquida
 < Dez 2023
 de 12 meses
 consolid:sim*","Margem Liquida
 < Dez 2024
 de 12 meses
 consolid:sim*","Ativo Tot
 < Dez 2020
 Em moeda orig
 em milhares
 consolid:sim*","Ativo Tot
 < Dez 2021
 Em moeda orig
 em milhares
 consolid:sim*","Ativo Tot
 < Dez 2022
 Em moeda orig
 em milhares
 consolid:sim*","Ativo Tot
 < Dez 2023
 Em moeda orig
 em milhares
 consolid:sim*","Ativo Tot
 < Dez 2024
 Em moeda orig
 em milhares
 consolid:sim*","CxOper
 < Dez 2020
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxOper
 < Dez 2021
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxOper
 < Dez 2022
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxOper
 < Dez 2023
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxOper
 < Dez 2024
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxInvest
 < Dez 2020
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxInvest
 < Dez 2021
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxInvest
 < Dez 2022
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxInvest
 < Dez 2023
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxInvest
 < Dez 2024
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxFinan
 < Dez 2020
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxFinan
 < Dez 2021
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxFinan
 < Dez 2022
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxFinan
 < Dez 2023
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxFinan
 < Dez 2024
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","Valor Mercado
da empresa
31Dez20
Em moeda orig
em milhares","Valor Mercado
da empresa
31Dez21
Em moeda orig
em milhares","Valor Mercado
da empresa
31Dez22
Em moeda orig
em milhares","Valor Mercado
da empresa
31Dez23
Em moeda orig
em milhares","Valor Mercado
da empresa
31Dez24
Em moeda orig
em milhares"
Celgpar,ON,Bovespa,Ação,ativo,GPAR3,"Empresa de eletricidade, gás e água",-,400.840,485.764,254.973,232.631,259.739,1.633.149,1.739.462,475.112,551.374,584.886,94.869,83.521,7.285,6.596,10.269,520.339,519.245,105.242,31.338,50.797,1.418.781,1.586.841,617.558,746.071,783.559,"2,662695656","2,179178216","10,08734986","0,6156105641","0,4700160651",278.424,270.852,11.165,14.180,31.297,166.436,169.819,786.087,48.731,37.449,"5,2","4,4","0,3","0,2","1,6","4,2","4,1",35,"35,3","25,3","2,8","2,9","3,5","9,3","8,8","8,2","7,6","107,7","6,2","4,4",-,"11,3","71,3","7,1",-,"86,1","81,7","9.173,50","145,2","50,8","59,8","62,7","7.040,60","343,7","119,8",2.033.989,2.225.226,730.085,784.005,844.625,107.392,110.970,-273.348,6.167,4.211,-121.769,3.659,2.156.049,-24.415,11.523,6.322,-6.670,-1.731.361,-658,-4.194,2.143.020,-,3.506.760,-,-
Cemepe,ON,Bovespa,Ação,ativo,MAPT3,Administração de empresas e empreendimentos,-,0,0,0,0,1,773,773,773,773,773,5,4,5,5,13,6.515,6.694,6.861,7.012,7.165,-5.747,-5.925,-6.093,-6.244,-6.404,"-0,1850048156","-0,1937109245","-0,1817400247","-0,1643278068","-0,1741221794",0,0,0,0,0,-170,-178,-167,-151,-160,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,0,-22,-23,"-21,6","-19,5","-20,7",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,773,773,773,773,774,-170,-178,-167,-151,-160,0,0,0,0,0,170,178,167,151,161,45.020,24.810,-,7.351,4.277
Cemepe,PN,Bovespa,Ação,ativo,MAPT4,Administração de empresas e empreendimentos,-,0,0,0,0,1,773,773,773,773,773,5,4,5,5,13,6.515,6.694,6.861,7.012,7.165,-5.747,-5.925,-6.093,-6.244,-6.404,"-0,1850048156","-0,1937109245","-0,1817400247","-0,1643278068","-0,1741221794",0,0,0,0,0,-170,-178,-167,-151,-160,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,0,-22,-23,"-21,6","-19,5","-20,7",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,773,773,773,773,774,-170,-178,-167,-151,-160,0,0,0,0,0,170,178,167,151,161,45.020,24.810,-,7.351,4.277
Cemig,ON,Bovespa,Ação,ativo,CMIG3,"Geração, transmissão e distribuição de energia elétrica",-,15.456.200,12.949.150,13.465.203,11.869.068,12.232.582,38.626.880,39.096.658,40.205.634,43.131.012,47.494.254,9.690.215,10.494.484,11.205.178,13.092.816,14.145.808,26.915.517,21.896.450,20.682.393,17.252.071,18.197.949,17.472.666,19.456.411,21.777.356,24.649.235,27.377.786,"1,001198948","1,311338468","1,430537517","2,014999217","2,487954515",25.227.625,33.646.118,34.462.808,36.849.769,39.819.620,2.864.110,3.751.321,4.092.313,5.764.273,7.117.146,"27,8","21,8","19,7","17,9","20,6","1,6","1,2","1,2","0,9","0,9","0,9",1,1,"1,1","1,1","5,3","7,2","7,6","10,5","11,9","17,2","20,3","19,9","24,8","27,4","18,7","20,7","16,5","19,6","24,8","11,4","11,2","11,9","15,6","17,9",54.083.080,52.045.808,53.670.837,55.000.080,59.726.836,8.609.107,3.683.357,6.613.083,6.644.278,5.496.902,-5.076.987,1.371.198,-3.206.096,-3.967.244,-2.376.700,-2.387.480,-5.909.744,-2.791.534,-2.580.213,-2.759.460,22.605.151,25.253.701,28.200.447,27.947.872,35.145.544
Cemig,PN,Bovespa,Ação,ativo,CMIG4,"Geração, transmissão e distribuição de energia elétrica",-,15.456.200,12.949.150,13.465.203,11.869.068,12.232.582,38.626.880,39.096.658,40.205.634,43.131.012,47.494.254,9.690.215,10.494.484,11.205.178,13.092.816,14.145.808,26.915.517,21.896.450,20.682.393,17.252.071,18.197.949,17.472.666,19.456.411,21.777.356,24.649.235,27.377.786,"1,001198948","1,311338468","1,430537517","2,014999217","2,487954515",25.227.625,33.646.118,34.462.808,36.849.769,39.819.620,2.864.110,3.751.321,4.092.313,5.764.273,7.117.146,"27,8","21,8","19,7","17,9","20,6","1,6","1,2","1,2","0,9","0,9","0,9",1,1,"1,1","1,1","5,3","7,2","7,6","10,5","11,9","17,2","20,3","19,9","24,8","27,4","18,7","20,7","16,5","19,6","24,8","11,4","11,2","11,9","15,6","17,9",54.083.080,52.045.808,53.670.837,55.000.080,59.726.836,8.609.107,3.683.357,6.613.083,6.644.278,5.496.902,-5.076.987,1.371.198,-3.206.096,-3.967.244,-2.376.700,-2.387.480,-5.909.744,-2.791.534,-2.580.213,-2.759.460,22.605.151,25.253.701,28.200.447,27.947.872,35.145.544
Ciabrasf,ON,Bovespa,Ação,ativo,ADMF3,Administração de empresas e empreendimentos,-,-,-,-,1,0,-,-,-,0,29.082,-,-,-,0,0,-,-,-,0,29.186,-,-,-,1,-104,-,-,-,-,"-8,32075684",-,-,-,-,0,-,-,-,-,-180,-,-,-,0,0,-,-,-,-,-,-,-,-,-,1,-,-,-,-,"-0,6",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,29.082,-,-,-,0,-198,-,-,-,0,-29.082,-,-,-,1,29.279,-,-,-,-,-
Clearsale,ON,Bovespa,Ação,ativo,CLSA3,Comércio eletrônico e corretores,-,154.756,885.526,658.824,556.121,497.771,62.775,102.476,256.670,325.049,371.732,106.661,131.705,132.205,143.312,150.094,96.976,68.296,38.036,16.934,14.726,13.894,777.297,745.253,720.924,704.683,"0,1212083927","-0,4426720063","-0,1972105412","-0,1490213758","-0,152240727",345.598,457.514,509.641,504.093,474.576,18.717,-74.517,-37.061,-28.005,-28.610,"48,1","10,7","6,8","3,9","0,6","1,5","6,2",5,"3,9","3,3","0,8","4,3","3,9","3,6","3,2","8,6","-7,5",-4,"-3,2","-3,3","79,7","-18,8","-4,9","-3,8",-4,"17,6","-16,9","-16,7","-16,6","-15,8","5,4","-16,3","-7,3","-5,6",-6,217.531,988.002,915.494,881.170,869.503,28.092,-11.454,-46.771,44.393,68.813,-23.360,-52.931,-173.546,-97.316,-72.256,26.838,753.575,-44.489,-37.865,-27.723,11.665.138,8.780.216,10.165.636,10.621.305,10.028.427
Coelba,ON,Bovespa,Ação,ativo,CEEB3,"Geração, transmissão e distribuição de energia elétrica",-,4.144.000,5.636.000,5.388.000,6.075.000,6.346.000,16.777.000,18.761.000,20.245.000,21.808.000,24.937.000,3.475.000,5.505.000,5.738.000,6.962.000,6.673.000,11.337.000,13.218.000,13.984.000,14.484.000,17.186.000,6.109.000,6.176.000,5.911.000,6.437.000,7.424.000,"4,650985281","6,367895733","5,978725353","7,016513033","6,898235761",11.285.000,14.265.000,13.978.000,15.159.000,16.529.000,1.219.000,1.669.000,1.567.000,1.839.000,1.808.000,"37,4","46,8","51,3","51,1","52,1","1,2","1,1","0,9","0,9",1,"1,2","1,2","1,1","1,2","1,2","5,8","6,8","6,1","6,6","5,8","21,5","27,2","25,9","29,8","26,1",16,"19,8","22,9","24,9",24,"10,8","11,7","11,2","12,1","10,9",20.921.000,24.397.000,25.633.000,27.883.000,31.283.000,1.678.000,752.000,2.673.000,2.188.000,2.859.000,-1.965.000,-2.489.000,-2.707.000,-2.510.000,-2.957.000,-91.000,1.913.000,386.000,276.000,667.000,11.665.138,8.780.216,10.165.636,10.621.305,10.028.427
Coelba,PNA,Bovespa,Ação,ativo,CEEB5,"Geração, transmissão e distribuição de energia elétrica",-,4.144.000,5.636.000,5.388.000,6.075.000,6.346.000,16.777.000,18.761.000,20.245.000,21.808.000,24.937.000,3.475.000,5.505.000,5.738.000,6.962.000,6.673.000,11.337.000,13.218.000,13.984.000,14.484.000,17.186.000,6.109.000,6.176.000,5.911.000,6.437.000,7.424.000,"4,650985281","6,367895733","5,978725353","7,016513033","6,898235761",11.285.000,14.265.000,13.978.000,15.159.000,16.529.000,1.219.000,1.669.000,1.567.000,1.839.000,1.808.000,"37,4","46,8","51,3","51,1","52,1","1,2","1,1","0,9","0,9",1,"1,2","1,2","1,1","1,2","1,2","5,8","6,8","6,1","6,6","5,8","21,5","27,2","25,9","29,8","26,1",16,"19,8","22,9","24,9",24,"10,8","11,7","11,2","12,1","10,9",20.921.000,24.397.000,25.633.000,27.883.000,31.283.000,1.678.000,752.000,2.673.000,2.188.000,2.859.000,-1.965.000,-2.489.000,-2.707.000,-2.510.000,-2.957.000,-91.000,1.913.000,386.000,276.000,667.000,11.665.138,8.780.216,10.165.636,10.621.305,10.028.427
Coelba,PNB,Bovespa,Ação,ativo,CEEB6,"Geração, transmissão e distribuição de energia elétrica",-,4.144.000,5.636.000,5.388.000,6.075.000,6.346.000,16.777.000,18.761.000,20.245.000,21.808.000,24.937.000,3.475.000,5.505.000,5.738.000,6.962.000,6.673.000,11.337.000,13.218.000,13.984.000,14.484.000,17.186.000,6.109.000,6.176.000,5.911.000,6.437.000,7.424.000,"4,650985281","6,367895733","5,978725353","7,016513033","6,898235761",11.285.000,14.265.000,13.978.000,15.159.000,16.529.000,1.219.000,1.669.000,1.567.000,1.839.000,1.808.000,"37,4","46,8","51,3","51,1","52,1","1,2","1,1","0,9","0,9",1,"1,2","1,2","1,1","1,2","1,2","5,8","6,8","6,1","6,6","5,8","21,5","27,2","25,9","29,8","26,1",16,"19,8","22,9","24,9",24,"10,8","11,7","11,2","12,1","10,9",20.921.000,24.397.000,25.633.000,27.883.000,31.283.000,1.678.000,752.000,2.673.000,2.188.000,2.859.000,-1.965.000,-2.489.000,-2.707.000,-2.510.000,-2.957.000,-91.000,1.913.000,386.000,276.000,667.000,5.276.974,4.562.511,3.508.160,3.378.920,1.999.994
Coelce,ON,Bovespa,Ação,ativo,COCE3,"Geração, transmissão e distribuição de energia elétrica",-,2.426.886,3.307.978,2.849.930,2.852.767,3.081.678,6.939.498,7.929.873,9.459.474,10.244.646,11.325.263,2.875.690,3.088.873,4.162.838,5.112.763,5.673.718,3.260.146,4.291.558,4.189.664,3.793.503,3.593.601,3.230.548,3.486.805,3.956.902,4.191.147,5.139.622,"3,40607516","6,27557798","8,22769944","4,052081285","5,971513902",5.867.331,8.109.507,8.568.304,8.623.294,8.442.129,265.181,488.587,640.570,315.476,464.914,"26,6","33,1","37,9","44,7","37,8","0,8",1,"0,7","0,6","0,5","1,2","1,2","1,2","1,2","1,3","2,8","4,3","5,2","2,4","3,2","8,4","14,5","17,2","7,7",10,"6,7","11,3","14,3","14,5","14,6","4,5",6,"7,5","3,7","5,5",9.366.384,11.237.851,12.309.404,13.097.413,14.406.941,997.628,123.370,897.003,538.750,1.748.490,-994.095,-1.158.731,-1.987.500,-1.292.582,-1.453.756,70.877,1.073.662,1.068.739,667.939,-177.275,5.276.974,4.562.511,3.508.160,3.378.920,1.999.994
Coelce,PNA,Bovespa,Ação,ativo,COCE5,"Geração, transmissão e distribuição de energia elétrica",-,2.426.886,3.307.978,2.849.930,2.852.767,3.081.678,6.939.498,7.929.873,9.459.474,10.244.646,11.325.263,2.875.690,3.088.873,4.162.838,5.112.763,5.673.718,3.260.146,4.291.558,4.189.664,3.793.503,3.593.601,3.230.548,3.486.805,3.956.902,4.191.147,5.139.622,"3,40607516","6,27557798","8,22769944","4,052081285","5,971513902",5.867.331,8.109.507,8.568.304,8.623.294,8.442.129,265.181,488.587,640.570,315.476,464.914,"26,6","33,1","37,9","44,7","37,8","0,8",1,"0,7","0,6","0,5","1,2","1,2","1,2","1,2","1,3","2,8","4,3","5,2","2,4","3,2","8,4","14,5","17,2","7,7",10,"6,7","11,3","14,3","14,5","14,6","4,5",6,"7,5","3,7","5,5",9.366.384,11.237.851,12.309.404,13.097.413,14.406.941,997.628,123.370,897.003,538.750,1.748.490,-994.095,-1.158.731,-1.987.500,-1.292.582,-1.453.756,70.877,1.073.662,1.068.739,667.939,-177.275,5.276.974,4.562.511,3.508.160,3.378.920,1.999.994
Coelce,PNB,Bovespa,Ação,ativo,COCE6,"Geração, transmissão e distribuição de energia elétrica",-,2.426.886,3.307.978,2.849.930,2.852.767,3.081.678,6.939.498,7.929.873,9.459.474,10.244.646,11.325.263,2.875.690,3.088.873,4.162.838,5.112.763,5.673.718,3.260.146,4.291.558,4.189.664,3.793.503,3.593.601,3.230.548,3.486.805,3.956.902,4.191.147,5.139.622,"3,40607516","6,27557798","8,22769944","4,052081285","5,971513902",5.867.331,8.109.507,8.568.304,8.623.294,8.442.129,265.181,488.587,640.570,315.476,464.914,"26,6","33,1","37,9","44,7","37,8","0,8",1,"0,7","0,6","0,5","1,2","1,2","1,2","1,2","1,3","2,8","4,3","5,2","2,4","3,2","8,4","14,5","17,2","7,7",10,"6,7","11,3","14,3","14,5","14,6","4,5",6,"7,5","3,7","5,5",9.366.384,11.237.851,12.309.404,13.097.413,14.406.941,997.628,123.370,897.003,538.750,1.748.490,-994.095,-1.158.731,-1.987.500,-1.292.582,-1.453.756,70.877,1.073.662,1.068.739,667.939,-177.275,8.653.321,4.609.414,3.974.348,6.533.127,2.010.332
Cogna ON,ON,Bovespa,Ação,ativo,COGN3,Escola de ensino superior,-,9.272.019,6.967.942,5.059.727,4.984.323,4.627.366,21.511.769,21.544.911,21.337.024,20.151.540,19.573.034,5.261.918,5.095.707,4.069.278,3.669.988,2.881.057,11.236.706,10.654.190,9.086.085,8.759.596,7.774.208,13.209.083,12.726.590,12.176.562,11.665.394,12.395.676,"-3,152163361","-0,2615340999","-0,2823273811","-0,2633541304","0,4699843104",5.269.144,4.778.057,5.092.202,5.814.798,6.390.593,-5.805.835,-489.125,-528.930,-492.879,879.871,"33,3","34,7","31,1","30,9","28,4","1,8","1,7","1,2","1,4","1,6","0,7","0,6","0,5","0,5","0,5","-18,9","-1,8",-2,-2,"4,1","-38,6","-3,7",-4,"-3,9","7,6","-61,4","1,6",6,"12,6","21,2","-110,2","-10,7","-10,6","-8,8","15,5",30.783.788,28.512.853,26.396.751,25.135.863,24.200.400,256.343,503.600,117.347,679.847,867.436,-1.533.908,-393.601,439.780,505.861,-238.900,3.269.197,-713.877,-2.036.823,-682.997,-1.158.054,-,-,-,-,-
Comerc,ON,Bovespa,Ação,ativo,COMR3,"Geração, transmissão e distribuição de energia elétrica",-,952.938,3.335.350,4.469.573,3.245.547,2.840.520,314.152,3.328.975,9.182.085,12.380.659,12.076.807,868.495,1.861.165,3.444.694,4.052.338,2.443.504,193.361,3.533.431,6.766.344,8.041.430,8.694.484,180.180,1.134.843,3.353.063,3.394.370,3.569.881,"0,04695311244","-2,602394757","-0,0708135906","0,1151009144","0,3827542695",826.213,3.715.510,4.499.030,4.665.847,4.089.224,2.693,-256.115,-23.927,41.785,138.951,0,"44,7","29,2","39,4","48,3","1,1","1,7","1,3","0,8","1,2","1,1","0,7","0,7","0,6","0,5","-0,1","-3,9","-0,2","0,3","1,3",-,"-37,4","-1,2","1,3","5,2",0,"-4,7","12,6","9,3","3,5","-0,1",-7,"-0,6",1,"4,6",1.267.090,6.664.325,13.651.658,15.626.206,14.917.327,18.971,-110.100,157.709,136.187,-29.130,16.677,-122.576,-3.528.382,-2.596.772,-562.170,7.167,2.156.357,2.745.274,1.646.927,868.900,23.032.000,19.800.806,17.213.347,16.281.690,15.902.470
Comgas,ON,Bovespa,Ação,ativo,CGAS3,Distribuição de gás natural,-,4.225.788,4.148.735,4.810.931,4.633.445,5.277.580,6.391.096,8.122.763,7.853.180,9.105.389,10.313.913,3.610.145,2.707.343,3.844.998,3.877.440,3.675.447,6.416.687,6.627.895,7.786.360,8.167.220,10.782.183,590.052,1.105.217,1.032.753,1.694.174,1.133.863,"8,682522663","15,99088148","13,66941576","10,63070299","13,52592862",8.317.691,11.709.713,17.414.153,15.158.674,15.443.193,1.150.613,2.119.121,1.811.479,1.408.787,1.792.464,"66,3","56,6","55,1","50,8","62,8","1,2","0,9","1,3","1,2","1,4","0,5","0,5","0,5","0,5","0,5","10,8","17,3","14,3","10,3","11,5","207,4",250,"169,5","103,3","126,8","24,1",22,"15,6","19,2","19,9","13,8","18,1","10,4","9,3","11,6",10.616.884,12.271.498,12.664.111,13.738.834,15.591.493,2.096.546,2.508.482,3.439.487,3.431.728,2.881.592,-1.768.298,-1.025.104,-646.720,-1.654.396,-1.628.768,198.890,-2.202.276,-2.443.161,-1.173.452,-909.542,23.032.000,19.800.806,17.213.347,16.281.690,15.902.470
Comgas,PNA,Bovespa,Ação,ativo,CGAS5,Distribuição de gás natural,-,4.225.788,4.148.735,4.810.931,4.633.445,5.277.580,6.391.096,8.122.763,7.853.180,9.105.389,10.313.913,3.610.145,2.707.343,3.844.998,3.877.440,3.675.447,6.416.687,6.627.895,7.786.360,8.167.220,10.782.183,590.052,1.105.217,1.032.753,1.694.174,1.133.863,"8,682522663","15,99088148","13,66941576","10,63070299","13,52592862",8.317.691,11.709.713,17.414.153,15.158.674,15.443.193,1.150.613,2.119.121,1.811.479,1.408.787,1.792.464,"66,3","56,6","55,1","50,8","62,8","1,2","0,9","1,3","1,2","1,4","0,5","0,5","0,5","0,5","0,5","10,8","17,3","14,3","10,3","11,5","207,4",250,"169,5","103,3","126,8","24,1",22,"15,6","19,2","19,9","13,8","18,1","10,4","9,3","11,6",10.616.884,12.271.498,12.664.111,13.738.834,15.591.493,2.096.546,2.508.482,3.439.487,3.431.728,2.881.592,-1.768.298,-1.025.104,-646.720,-1.654.396,-1.628.768,198.890,-2.202.276,-2.443.161,-1.173.452,-909.542,-,-,-,-,-
Compass Gas,ON,Bovespa,Ação,ativo,PASS3,Distribuição de gás natural,-,4.981.507,7.880.970,7.563.371,8.334.477,9.376.762,10.046.169,12.101.639,17.558.815,20.502.026,24.873.357,4.087.148,3.404.815,4.582.545,5.773.108,7.757.086,7.594.604,8.536.002,11.932.857,14.269.775,19.760.651,3.321.195,6.344.647,6.521.263,6.588.964,4.649.551,"1,964829412","2,640680618","2,58844251","2,244485063","2,753573613",9.093.170,12.330.209,20.133.787,17.767.327,18.383.448,931.265,1.725.111,1.848.640,1.602.989,1.966.575,"46,9","38,7","33,3","40,4","48,4","1,2","1,6","1,7","1,4","1,2","0,5","0,7","0,5","0,5","0,4","6,3","8,7","7,9","6,2","6,2",-,"35,9","26,4","20,7","27,3","18,5",16,"13,3","18,8",20,"10,3","14,1","9,8","10,1","11,5",15.027.676,19.982.609,25.122.186,28.836.503,34.250.119,2.095.026,2.171.057,3.926.605,3.302.639,3.867.362,-990.351,-1.903.753,-1.750.107,-2.334.461,-1.938.967,794.745,1.395.521,-2.335.221,-440.281,-647.035,-,-,-,-,-
Compass Gas,PNB,Bovespa,Ação,ativo,PASS6,Distribuição de gás natural,-,4.981.507,7.880.970,7.563.371,8.334.477,9.376.762,10.046.169,12.101.639,17.558.815,20.502.026,24.873.357,4.087.148,3.404.815,4.582.545,5.773.108,7.757.086,7.594.604,8.536.002,11.932.857,14.269.775,19.760.651,3.321.195,6.344.647,6.521.263,6.588.964,4.649.551,"1,964829412","2,640680618","2,58844251","2,244485063","2,753573613",9.093.170,12.330.209,20.133.787,17.767.327,18.383.448,931.265,1.725.111,1.848.640,1.602.989,1.966.575,"46,9","38,7","33,3","40,4","48,4","1,2","1,6","1,7","1,4","1,2","0,5","0,7","0,5","0,5","0,4","6,3","8,7","7,9","6,2","6,2",-,"35,9","26,4","20,7","27,3","18,5",16,"13,3","18,8",20,"10,3","14,1","9,8","10,1","11,5",15.027.676,19.982.609,25.122.186,28.836.503,34.250.119,2.095.026,2.171.057,3.926.605,3.302.639,3.867.362,-990.351,-1.903.753,-1.750.107,-2.334.461,-1.938.967,794.745,1.395.521,-2.335.221,-440.281,-647.035,-,-,-,-,-
